wordid,lemma,synsetid,senseid,pos,lexdomainid,definition,lastmodifier,sumo
60118,elisha graves otis,111218290,60558,n,18,imbentor at tagagawa ng unang elebador na may kasamang kaligtasan na kagamitan sa Estados Unidos (1811-1861),1,Human
60119,mangaawit,110599806,60559,n,18,tao kumakanta,1,Musician
60120,mangaganta,110599806,60560,n,18,tao kumakanta,1,Musician
60124,talbot,111329281,60566,n,18,Ingles imbentor at pioneer ng photography,1,Human
60125,fox talbot,111329281,60567,n,18,Ingles imbentor at pioneer ng photography,1,Human
60126,william henry fox talbot,111329281,60568,n,18,Ingles imbentor at pioneer ng photography,1,Human
60127,astern,400275201,60570,r,0,ang likuran ng bapor o eroplano,1,Motion
60128,maglayag sa paligid,100296263,60571,n,0,maglakbay paikot sa isang bagay (ng nakasakay sa eroplano o bapor),1,Motion
60129,airliner,102690373,60572,n,0,eroplanong pang-komersyal na gamit na nagdadala ng mga pasahero,1,TransportationDevice
60130,amphibian,102704645,60573,n,0,eroplano na disenyong umandar sa tubig,1,TransportationDevice
60131,biplane,102842573,60574,n,0,eroplanong may lumang disenyo,1,TransportationDevice
60132,bomber,102867715,60575,n,0,eroplanong pang-militar na nag huhulog ng mga bomba habang lumilipad,1,Bomber
60133,defroster,103172211,60576,n,0,taga-init na nagaalis ng yelo o hamog,1,HeatingDevice
60134,delta wing,103174079,60577,n,0,eroplano na meron pakpak na nagbibigay anyo ng isang isosceles na tatsulok,1,Airplane
60135,escape hatch,103295928,60578,n,0,isang daanan na nagbibigay ng paraan para makatakas pag dating ng panganib,1,Device
60136,fighter aircraft,103335030,60579,n,0,mabilis na eroplanong pang-militar na disenyo para sumira ng eroplano ng kalaban sa ere,1,Fighter
60137,fuselage,103408054,60580,n,0,ang gitnang parte ng eroplano na naka-disenyo para magdala ng mga pasahero at mga empleyado,1,Artifact
60138,hangar queen,103490784,60581,n,0,eroplano na meron masamang rekord ng pagpapanatili,1,TransportationDevice
60139,jet,103595860,60582,n,0,eroplano na napapaandar ng isa o dalawang makina,1,JetAirplane
60140,kagamitan pang landing,103638883,60583,n,0,isang kagamitan sa ilalim na parte ng eroplano na sumosoporta sa bigat nito pag nasa lupa,1,Device
60141,monoplane,103783873,60584,n,0,eroplano na meron iisang pakpak lamang,1,TransportationDevice
60142,multiengine na eroplano,103798610,60585,n,0,eroplano na meron 2 o marami pang makina,1,Airplane
60143,ilaw pang-nabigasyon,103813369,60586,n,0,ilaw sa eroplano na nagsasabi sa posisyon nito at orientasyon,1,LightFixture
60144,lalagyan ng gas,103973945,60587,n,0,isang natatanggal na lalagyan ng gas sa eroplano,1,FluidContainer
60145,propeller plane,104012084,60588,n,0,eroplano na napapaandar ng isang elisi,1,TransportationDevice
60146,radome,104045255,60589,n,0,isang bahay para sa radar antenna,1,Artifact
60147,eroplanong reconaissance,104062644,60590,n,0,eroplanong militar na ginagamit para mangolekta ng impormasyon mula sa kalaban,1,Airplane
60148,ski plane,104230487,60592,n,0,eroplano na nilagyan ng skis para pwede ito bumaba sa yebe,1,TransportationDevice
60149,tanker plane,104389999,60593,n,0,eroplano na ginawa para magdala ng mga kemikal na pwede ibagsak at malabanan ang mga apoy sa kagubatan,1,Airplane
60150,windscreen,104590553,60594,n,0,screen na gawa sa salamin para maprotektahan ang mga nasa loob ng sasakyan,1,Window
60151,pakpak,104592741,60595,n,0,isa sa mga horizontal na airfoil sa bawat gilid ng eroplano,1,WingDevice
60152,log,106503884,60596,n,0,isang rekord na sinusulat na patungkol sa mga pangyayari sa byahe,1,Text
60153,hijacker,110175725,60598,n,0,isang tao na pwersadong kinuha ang kontrol ng isang sasakyan,1,Human
60154,drift,113469674,60599,n,0,ang dahan-dahang pagalis ng eroplano mula sa nakaplanong kurso,1,Motion
60155,leeway,113507210,60600,n,0,ang pagilid na pag drift ng eroplano o bapor,1,Motion
60156,westinghouse,111382555,60604,n,18,imbentor at tagagawa sa Estados Unidos (1846-1914),1,Human
60157,george westinghouse,111382555,60605,n,18,imbentor at tagagawa sa Estados Unidos (1846-1914),1,Human
60158,wheatstone,111383100,60606,n,18,Inlges Physicist at imbentor ng Wheatstone Tulay (1802-1875),1,Human
60159,sir charles wheatstone,111383100,60607,n,18,Inlges Physicist at imbentor ng Wheatstone Tulay (1802-1875),1,Human
60161,tagaayos,110793570,60610,n,18,tao na nag aayos ng mga bagay,1,Position
60164,zeppelin,104614372,60615,n,6,isang malaking sasakyan para sa mga pasahero o bomba,1,TransportationDevice
60165,graf zappelin,104614372,60616,n,6,isang malaking sasakyan para sa mga pasahero o bomba,1,TransportationDevice
60164,zeppelin,111406141,60618,n,18,alemn imbentor na nagdinisenyo at tinayo ang unang sasakya (1838-1917),1,Human
60166,count ferdinand von zappelin,111406141,60617,n,18,alemn imbentor na nagdinisenyo at tinayo ang unang sasakya (1838-1917),1,Human
60172,appleton,109157555,60628,n,15,isang bayan sa silangang Wisconsin,1,City
60172,appleton,110820613,60629,n,18,Ingles pisisista naalala siya dahil sa kanyang aral tungkol sa ionosphere (1892-1966),1,Human
60173,edward appleton,110820613,60630,n,18,Ingles pisisista naalala siya dahil sa kanyang aral tungkol sa ionosphere (1892-1966),1,Human
60174,sir edward victor appleton,110820613,60631,n,18,Ingles pisisista naalala siya dahil sa kanyang aral tungkol sa ionosphere (1892-1966),1,Human
60175,becquerel,110840563,60632,n,18,pisisista sa Pranses,1,Human
60176,antoine henri becquerel,110840563,60633,n,18,pisisista sa Pranses,1,Human
60177,henri becquerel,110840563,60634,n,18,pisisista sa Pranses,1,Human
60178,brockhouse,110865140,60635,n,18,pisisista sa Kanadyan (1918-2003),1,Position
60179,bertram brckhouse,110865140,60636,n,18,pisisista sa Kanadyan (1918-2003),1,Position
60180,canot,110883380,60637,n,18,pisisista ng Pranses na gumawa ng thermodynamics (1796-1832),1,Human
60181,licolas leonard sadi carnot,110883380,60638,n,18,pisisista ng Pranses na gumawa ng thermodynamics (1796-1832),1,Human
60182,sadi carnot,110883380,60639,n,18,pisisista ng Pranses na gumawa ng thermodynamics (1796-1832),1,Human
60194,doppler,110940315,60666,n,18,Awstralyanong pisisista sikat sa natuklasan niyang Doppler epekto (1803-1853),1,Human
60195,christian johann doppler,110940315,60667,n,18,Awstralyanong pisisista sikat sa natuklasan niyang Doppler epekto (1803-1853),1,Human
60198,fechner,110968058,60670,n,18,aleman pisisista na nakahanap ng psychophysics,1,Human
60199,gustav theodor fechner,110968058,60671,n,18,aleman pisisista na nakahanap ng psychophysics,1,Human
60200,postmark,201274104,60672,v,35,taktak na may oras at araw kung kailan pinadala ang isang meil,1,Communication
60202,fresnel,110981961,60675,n,18,pisisista ng Pranses,1,Human
60203,augustin jean fresnel,110981961,60676,n,18,pisisista ng Pranses,1,Human
60204,fuchs,110984589,60677,n,18,pisisista sa British na ipinanganak sa Aleman,1,Human
60205,klaus fuchs,110984589,60678,n,18,pisisista sa British na ipinanganak sa Aleman,1,Human
60206,emil klaus julius fuchs,110984589,60679,n,18,pisisista sa British na ipinanganak sa Aleman,1,Human
60207,gabor,110986562,60680,n,18,pisisista sa Pranses (ipinanganak sa Hungary) kilala siya dahil sa gawa niyang sa holography (1900-1979),1,Human
60208,dennis gabor,110986562,60681,n,18,pisisista sa Pranses (ipinanganak sa Hungary) kilala siya dahil sa gawa niyang sa holography (1900-1979),1,Human
60209,gamow,110989099,60682,n,18,pisisista sa Estados Unidos (ipinanganak sa Rusya),1,Human
60210,goerge gamow,110989099,60683,n,18,pisisista sa Estados Unidos (ipinanganak sa Rusya),1,Human
60211,geiger,110993507,60684,n,18,pisisista sa Aleman na gumawa ng Geiger counter (1882-1945),1,Human
60212,hans geiger,110993507,60685,n,18,pisisista sa Aleman na gumawa ng Geiger counter (1882-1945),1,Human
60216,benta,101116968,60692,n,4,pagbenta ng mga gamit para mabuhay,1,Selling
60217,tinda,101116968,60693,n,4,pagbenta ng mga gamit para mabuhay,1,Selling
60229,kastler,111097525,60712,n,18,pisisista sa Pranses (1902-1984),1,Human
60230,alfred kastler,111097525,60713,n,18,pisisista sa Pranses (1902-1984),1,Human
60231,g. r. kirchhoff,111105945,60716,n,18,pisisista sa Aleman (1824-1887),1,Human
60232,kirchhoff,111105945,60717,n,18,pisisista sa Aleman (1824-1887),1,Human
60233,gustav robert kirchhoff,111105945,60718,n,18,pisisista sa Aleman (1824-1887),1,Human
60234,landau,111115785,60720,n,18,pisisista sa Soviet (1908-1968),1,Human
60235,lev davidovich landau,111115785,60721,n,18,pisisista sa Soviet (1908-1968),1,Human
60236,lenard,111125957,60722,n,18,pisisista sa Aleman na nag-aral ng cathode rays (1862-1947),1,Human
60237,philipp lenard,111125957,60723,n,18,pisisista sa Aleman na nag-aral ng cathode rays (1862-1947),1,Human
60239,lodge,111136973,60726,n,18,Ingles pisisista na pioneer ng radyotelegraphy (1851-1940),1,Human
60240,sir oliver joseph lodge,111136973,60727,n,18,Ingles pisisista na pioneer ng radyotelegraphy (1851-1940),1,Human
60241,sir oliver lodge,111136973,60728,n,18,Ingles pisisista na pioneer ng radyotelegraphy (1851-1940),1,Human
60242,lorentz,111138301,60729,n,18,pisisista sa Dutch kilala sa trabaho niya sa teorya ng electromagnetic (1853-1928),1,Human
60243,hendrik antoon lorentz,111138301,60730,n,18,pisisista sa Dutch kilala sa trabaho niya sa teorya ng electromagnetic (1853-1928),1,Human
60244,mach,111147533,60731,n,18,pisisista sa Awstralya at pilosopo,1,Human
60245,ernst mach,111147533,60732,n,18,pisisista sa Awstralya at pilosopo,1,Human
60247,meissner,111171409,60735,n,18,pisisista sa Aleman (1829-1905),1,Human
60248,fritz w. meissner,111171409,60736,n,18,pisisista sa Aleman (1829-1905),1,Human
60247,meissner,111171513,60737,n,18,anatomista sa Aleman (1829-1905),1,Human
60249,george meissner,111171513,60738,n,18,anatomista sa Aleman (1829-1905),1,Human
60250,millikan,111180476,60739,n,18,pisisista sa Estados Unidos (1868-1935),1,Human
60251,robert andrews millikan,111180476,60740,n,18,pisisista sa Estados Unidos (1868-1935),1,Human
60252,neel,111202581,60741,n,18,pisisista sa Pranses kilala sa kanyang pananaliksik sa magnetismo (ipinanganak noon 1904),1,Human
60253,louis eugene felix neel,111202581,60742,n,18,pisisista sa Pranses kilala sa kanyang pananaliksik sa magnetismo (ipinanganak noon 1904),1,Human
60254,oersted,111212426,60744,n,18,pisisista sa Danish (1777-1851),1,Human
60255,hans christian oested,111212426,60745,n,18,pisisista sa Danish (1777-1851),1,Human
60256,ohm,111213094,60746,n,18,pisisista sa Alemanya na gumawa ng batas ng Ohm (1787-1854),1,Human
60257,georg simon ohm,111213094,60747,n,18,pisisista sa Alemanya na gumawa ng batas ng Ohm (1787-1854),1,Human
60258,pitot,111236188,60751,n,18,"pisisista sa Pranses, sa kanyang nagaling ang pangnalan na pitot tub (1695-1771)",1,Position
60260,henri pitot,111236188,60750,n,18,"pisisista sa Pranses, sa kanyang nagaling ang pangnalan na pitot tub (1695-1771)",1,Position
60261,prokhorov,111246718,60752,n,18,pisisista sa Rusya (1916-2002),1,Human
60262,aleksandr mikjailovich prokhorov,111246718,60753,n,18,pisisista sa Rusya (1916-2002),1,Human
60263,aleksandr prokhorov,111246718,60754,n,18,pisisista sa Rusya (1916-2002),1,Human
60264,rayleigh,111255211,60755,n,18,ingles pisisista,1,Human
60265,john william strutt,111255211,60756,n,18,ingles pisisista,1,Human
60266,lord rayleigh,111255211,60757,n,18,ingles pisisista,1,Human
60267,etty Friedan,110982450,60758,n,0,peminista ng Estados Unidos na nagtayo ng organisasyon para sa mga kababaihan,1,Human
60268,Betty Naomi Friedan,110982450,60759,n,0,peminista ng Estados Unidos na nagtayo ng organisasyon para sa mga kababaihan,1,Human
60269,Betty Naomi Goldstein Friedan,110982450,60760,n,0,peminista ng Estados Unidos na nagtayo ng organisasyon para sa mga kababaihan,1,Human
60270,Friedan,110982450,60761,n,0,peminista ng Estados Unidos na nagtayo ng organisasyon para sa mga kababaihan,1,Human
60271,Charlotte Anna Perkins Gilman,111000349,60762,n,0,peminista ng Estados Unidos,1,Human
60272,Gilman,111000349,60763,n,0,peminista ng Estados Unidos,1,Human
60273,Lucretia Coffin Mott,111194062,60764,n,0,peminista ng Estados Unidos,1,Human
60274,Mott,111194062,60765,n,0,peminista ng Estados Unidos,1,Human
60276,Elizabeth Cady Stanton,111313507,60768,n,0,peminista ng Estados Unidos; nagmungkahi ng isang reporma ng kaugalian na nagbibigay ng di balanseng pagtrato sa mga babae,1,Human
60277,Stanton,111313507,60769,n,0,peminista ng Estados Unidos; nagmungkahi ng isang reporma ng kaugalian na nagbibigay ng di balanseng pagtrato sa mga babae,1,Human
60278,Gloria Steinem,111315140,60770,n,0,peminista ng Estados Unidos,1,Human
60279,Steinem,111315140,60771,n,0,peminista ng Estados Unidos,1,Human
60281,Sojourner Truth,111350705,60774,n,0,peminista ng Estados Unidos na napalaya mula sa pagiging alipin at nanguna sa pag-abolish ng pagkaka-alipin at nanguna sa paglaban sa karapatan ng kababaihan,1,Human
60282,Truth,111350705,60775,n,0,peminista ng Estados Unidos na napalaya mula sa pagiging alipin at nanguna sa pag-abolish ng pagkaka-alipin at nanguna sa paglaban sa karapatan ng kababaihan,1,Human
60283,Fanny Wright,111398344,60776,n,0,maagang peminista ng Estados Unidos,1,Human
60284,Frances Wright,111398344,60777,n,0,maagang peminista ng Estados Unidos,1,Human
60285,Wrigh,111398344,60778,n,0,maagang peminista ng Estados Unidos,1,Human
60286,Burt,110874921,60779,n,0,Ingles na psychologist na ang mga aral tungkol sa mga kambal ay sinasabing pineke,1,Human
60287,Cyril Burt,110874921,60780,n,0,Ingles na psychologist na ang mga aral tungkol sa mga kambal ay sinasabing pineke,1,Human
60288,Cyril Lodowic Burt,110874921,60781,n,0,Ingles na psychologist na ang mga aral tungkol sa mga kambal ay sinasabing pineke,1,Human
60289,Cattell,110891569,60784,n,0,Amerikanong psychologist na nakagawa ng malawak na teorya tungkol sa kaugalian ng tao base sa maraming klaseng riserts,1,Human
60291,R. B. Cattell,110891569,60785,n,0,Amerikanong psychologist na nakagawa ng malawak na teorya tungkol sa kaugalian ng tao base sa maraming klaseng riserts,1,Human
60292,Ray Cattell,110891569,60786,n,0,Amerikanong psychologist na nakagawa ng malawak na teorya tungkol sa kaugalian ng tao base sa maraming klaseng riserts,1,Human
60293,Raymond B. Cattell,110891569,60787,n,0,Amerikanong psychologist na nakagawa ng malawak na teorya tungkol sa kaugalian ng tao base sa maraming klaseng riserts,1,Human
60294,Raymond Bernard Cattell,110891569,60788,n,0,Amerikanong psychologist na nakagawa ng malawak na teorya tungkol sa kaugalian ng tao base sa maraming klaseng riserts,1,Human
60297,Eysenck,110964261,60792,n,0,psychologist na taga-Britanya na tanyag sa kanyang mga teorya tungkol sa katalinuhan at personalidad,1,Human
60298,H. J. Eysenck,110964261,60793,n,0,psychologist na taga-Britanya na tanyag sa kanyang mga teorya tungkol sa katalinuhan at personalidad,1,Human
60299,Hans Eysenck,110964261,60794,n,0,psychologist na taga-Britanya na tanyag sa kanyang mga teorya tungkol sa katalinuhan at personalidad,1,Human
60300,Hans Jurgen Eysenck,110964261,60795,n,0,psychologist na taga-Britanya na tanyag sa kanyang mga teorya tungkol sa katalinuhan at personalidad,1,Human
60305,Carl Gustav Jung,111094611,60804,n,0,psychologist na Swiss,1,Human
60306,Carl Jung,111094611,60805,n,0,psychologist na Swiss,1,Human
60307,Jung,111094611,60806,n,0,psychologist na Swiss,1,Human
60308,Leary,111122579,60807,n,0,pyschologist sa Estados Unidos na nag eksperimento ng mga droga na may epekto sa pagiisip,1,Human
60309,Tim Leary,111122579,60808,n,0,pyschologist sa Estados Unidos na nag eksperimento ng mga droga na may epekto sa pagiisip,1,Human
60310,Timothy Francis Leary,111122579,60809,n,0,pyschologist sa Estados Unidos na nag eksperimento ng mga droga na may epekto sa pagiisip,1,Human
60311,Timothy Leary,111122579,60810,n,0,pyschologist sa Estados Unidos na nag eksperimento ng mga droga na may epekto sa pagiisip,1,Human
60312,C. K. Ogden,111212786,60811,n,0,Ingles na psychologist,1,Human
60313,Charles Kay Ogden,111212786,60812,n,0,Ingles na psychologist,1,Human
60314,Ogden,111212786,60813,n,0,Ingles na psychologist,1,Human
60318,Robert M. Yerkes,111402626,60820,n,0,pyschologist sa Estados Unidos na nagaral ng katalinuhan ng mga primate,1,Human
60319,Robert Mearns Yerkes,111402626,60821,n,0,pyschologist sa Estados Unidos na nagaral ng katalinuhan ng mga primate,1,Human
60320,Yerkes,111402626,60822,n,0,pyschologist sa Estados Unidos na nagaral ng katalinuhan ng mga primate,1,Human
60321,gatas,107844042,60823,n,0,maputi at masustansya na likido na nilalabas ng mga mammal at ginagamit bilang pagkain ng mga tao,1,Milk
60322,wish-wash,107882420,60824,n,0,manipis at matubig na inumin,1,Beverage
60323,gayuma,107883251,60825,n,0,nakakagamot o mahiwaga o nakakalason na inumin,1,Beverage
60324,hydromel,107890970,60826,n,0,pulut-pukyutan na binabad sa tubig,1,Beverage
60325,oenomel,107891095,60827,n,0,alak na hinalo sa pulut-pukyutan,1,Beverage
60326,near-beer,107891189,60828,n,0,inumin na parang beer ngunit meron mas mababang pursyento ng alak,1,DistilledAlcoholicBeverage
60327,ginger beer,107891309,60829,n,0,nakakalasing na inumin na nilagyan ng pampalasa na inasiman na luya,1,DistilledAlcoholicBeverage
60328,mixer,107913180,60830,n,0,club soda o prutas na ginawang juice na hinaluan ng alak,1,AlcoholicBeverage
60329,cooler,107914006,60831,n,0,inumin na meron yelo lalo na alak o juice,1,AlcoholicBeverage
60330,refresher,107914128,60832,n,0,inumin na nakakaginhawa,1,AlcoholicBeverage
60331,smoothie,107914271,60833,n,0,"makapal na inumin na naglalaman ng prutas, surbetes, at gatas",1,AlcoholicBeverage
60332,fizz,107919310,60834,n,0,mabulang inumin (kadalasan alak),1,Beverage
60333,cider,107921455,60835,n,0,inumin na gawa sa juice na nanggaling sa mansanas,1,Beverage
60334,fruit juice,107924033,60837,n,0,inumin na nagmula sa pinigang prutas,1,Beverage
60335,fruit drink,107925966,60838,n,0,matamis na inumin na gawa sa pinalabnaw na fruit juice,1,Beverage
60336,mate,107926785,60839,n,0,inumin sa Timog Amerika na parang tsaa na gawa sa dahon ng holly,1,Beverage
60337,soft drink,107927197,60840,n,0,inumin na di yari sa alak,1,Beverage
61001,pampalamig na inumin,107927197,61644,n,0,inumin na di yari sa alak,1,Beverage
60338,mala tsaa na inumin,107933530,60841,n,0,inumin na kahawig ang tsaa ngunit di gawa sa mga dahon,1,Beverage
60339,drinking water,107936263,60842,n,0,tubig na pwede inumin,1,Water
61000,inuming tubig,107936263,61643,n,0,tubig na pwede inumin,1,Water
60340,gatas na maasim,107844786,60843,n,0,gatas na naging maasim,1,Milk
60341,pasteurized milk,107845166,60844,n,0,gatas na tinapat ng sandali sa mataas na temperatura para masira ang mga mikrobyo at maiwasan ang pagkabulok,1,Milk
60342,gatas ng baka,107845335,60845,n,0,gatas na nakuha mula sa mga baka,1,Milk
